,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
27910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
27925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27927,,,,,,,2.3,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,
27928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27930,,0.1,,,,,8.8,,,,,,,,,,,,8.8,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,1.2,,1.0
27931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27933,1.8,1.4,0.2,1.8,0.0,,14.3,2.5,2.5,2.5,2.5,2.5,,,,,,,14.3,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.8,0.8,0.8,,0.0,1.4,0.7,,4.5,0.1,2.7
27934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27936,5.6,3.5,2.0,5.6,0.2,0.0,4.6,8.5,8.5,8.5,8.5,8.5,,0.0,0.0,0.0,0.0,0.0,4.6,0.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.7,2.7,2.7,0.0,0.2,3.5,0.9,0.0,1.1,2.9,0.8
27937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27939,2.2,1.5,2.8,2.2,1.0,0.3,0.6,7.0,7.0,7.0,7.0,7.0,0.0,0.3,0.3,0.3,,,0.6,0.3,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,0.2,1.0,1.5,1.5,0.3,1.7,2.5,1.8
27940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27942,3.5,1.5,1.5,3.5,0.3,0.1,,4.4,4.4,4.4,4.4,4.4,1.8,0.9,0.9,0.9,0.1,0.1,,0.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,3.9,0.3,1.5,0.5,0.9,1.5,2.5,0.9
27943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27945,1.8,1.0,0.1,1.8,2.7,0.5,,0.4,0.4,0.4,0.4,0.4,5.5,3.1,3.1,3.1,0.1,0.1,,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.7,1.7,2.0,2.7,1.0,1.2,3.1,2.8,0.0,1.8
27946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27948,2.1,1.5,3.5,2.1,3.1,1.7,,0.0,0.0,0.0,0.0,0.0,5.5,1.8,1.8,1.8,2.7,2.7,,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,4.3,3.1,1.5,4.9,1.8,0.8,2.5,2.6
27949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27951,0.7,0.0,1.2,0.7,0.2,1.5,,1.5,1.5,1.5,1.5,1.5,3.5,,,,3.9,3.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.2,0.0,0.7,,0.1,2.5,
27952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27954,,,,,0.0,0.0,,0.6,0.6,0.6,0.6,0.6,0.9,0.0,0.0,0.0,4.9,4.9,,0.0,,,,,,,,,,,1.1,0.0,,0.0,0.0,,0.0,
27955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27957,,,,,,0.5,,,,,,,0.0,,,,0.6,0.6,,,,,,,,,,,,,0.8,,,0.0,,,,
27958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27960,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
27961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28011,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
28012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28014,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,
28015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28029,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
28030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28032,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
28033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28068,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,
28069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28071,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
28072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28074,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,0.1,,,,,,,
28075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28077,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,2.1,,,0.0,,,,
28078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28080,,,0.0,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,3.5,,,,,,,
28081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28083,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,7.4,,,,,,,
28084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28086,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,4.7,,,,,,,
28087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28089,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
28090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28116,,,,,,,,,,,,,0.0,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,
28117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28119,,,,,,0.0,,,,,,,0.0,,,,1.3,1.3,,,,,,,,,,,,,0.0,,,,,,,
28120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28122,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28164,,,,,,,,,,,,,0.0,,,,0.1,0.1,,,,,,,,,,,,,0.0,,,,,,,
28165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28167,,,,,,,,,,,,,0.0,,,,0.1,0.1,,,,,,,,,,,,,0.0,,,,,,,
28168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28170,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,0.0,,,,,,,
28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28173,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,
28174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
