怕剧堡疙,龋扁,斥岿老,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
备固,1,2017-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4826.1,0,0,0,0,0,0,0,0,0
备固,1,2017-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859.9,0,0,0,0,0,0,0,0,0
备固,1,2017-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.6,0,0,0,0,0,0,0,0,0
备固,1,2017-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261.4,0,0,0,0,0,0,0,0,0
备固,1,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626.2,0,0,0,0,0,0,0,0,0
备固,1,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,0,0
备固,1,2017-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703,0,0,0,0,0,0,0,0,0
备固,1,2017-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,0,0,0,0,0,0,0,0,0
备固,1,2017-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858.9,0,0,0,0,0,0,0,0,0
备固,1,2017-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322.2,0,0,0,0,0,0,0,0,0
备固,1,2017-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102.2,0,0,0,0,0,0,0,0,0
备固,1,2017-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5438.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5071.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764.6,0,0,0,0,0,0,0,0,0
备固,1,2017-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060.1,0,0,0,0,0,0,0,0,0
备固,1,2017-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357.6,0,0,0,0,0,0,0,0,0
备固,1,2017-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6049.8,0,0,0,0,0,0,0,0,0
备固,1,2017-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437.5,0,0,0,0,0,0,0,0,0
备固,1,2017-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4903.9,0,0,0,0,0,0,0,0,0
备固,1,2017-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.3,0,0,0,0,0,0,0,0,0
备固,1,2017-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319.8,0,0,0,0,0,0,0,0,0
备固,1,2017-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4538.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,0,0,0,0,0,0,0,0,0
备固,1,2017-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5281,0,0,0,0,0,0,0,0,0
备固,1,2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5144.4,0,0,0,0,0,0,0,0,0
备固,1,2017-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5538.8,0,0,0,0,0,0,0,0,0
备固,1,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601.5,0,0,0,0,0,0,0,0,0
备固,1,2017-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.8,0,0,0,0,0,0,0,0,0
备固,1,2017-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711.9,0,0,0,0,0,0,0,0,0
备固,1,2017-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860.5,0,0,0,0,0,0,0,0,0
备固,1,2017-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898.4,0,0,0,0,0,0,0,0,0
备固,1,2017-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254.1,0,0,0,0,0,0,0,0,0
备固,1,2017-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,0,0,0,0,0
备固,1,2017-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6119.4,0,0,0,0,0,0,0,0,0
备固,1,2017-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562.4,0,0,0,0,0,0,0,0,0
备固,1,2017-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820,0,0,0,0,0,0,0,0,0
备固,1,2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5378.6,0,0,0,0,0,0,0,0,0
备固,1,2017-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050.4,0,0,0,0,0,0,0,0,0
备固,1,2017-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5981.6,0,0,0,0,0,0,0,0,0
备固,1,2017-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5479.9,0,0,0,0,0,0,0,0,0
备固,1,2017-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.7,0,0,0,0,0,0,0,0,0
备固,1,2017-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,5169,0,0,0,0,0,0,0,0,0,0
备固,1,2017-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,0,0,0,0,0,0,0,0,0
备固,1,2017-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101,0,0,0,0,0,0,0,0,0
备固,1,2017-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700.7,0,0,0,0,0,0,0,0,0
备固,1,2017-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.1,0,0,0,0,0,0,0,0,0
备固,1,2017-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652.2,0,0,0,0,0,0,0,0,0
备固,1,2017-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.6,0,0,0,0,0,0,0,0,0
备固,1,2017-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5255.7,0,0,0,0,0,0,0,0,0
备固,1,2017-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155.3,0,0,0,0,0,0,0,0,0
备固,1,2017-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791.7,0,0,0,0,0,0,0,0,0
备固,1,2017-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.9,0,0,0,0,0,0,0,0,0
备固,1,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.7,0,0,0,0,0,0,0,0,0
备固,1,2017-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837,0,0,0,0,0,0,0,0,0
备固,1,2017-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0
备固,1,2017-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5231.6,0,0,0,0,0,0,0,0,0
备固,1,2017-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.5,0,0,0,0,0,0,0,0,0
备固,1,2017-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.6,0,0,0,0,0,0,0,0,0
备固,1,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777.9,0,0,0,0,0,0,0,0,0
备固,1,2017-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5667.3,0,0,0,0,0,0,0,0,0
备固,1,2017-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0
备固,1,2017-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5985.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5483.5,0,0,0,0,0,0,0,0,0
备固,1,2017-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747.7,0,0,0,0,0,0,0,0,0
备固,1,2017-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4215.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616.1,0,0,0,0,0,0,0,0,0
备固,1,2017-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436.9,0,0,0,0,0,0,0,0,0
备固,1,2017-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4,0,0,0,0,0,0,0,0,0
备固,1,2017-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658.2,0,0,0,0,0,0,0,0,0
备固,1,2017-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6282.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,0,0,0,0,0,0,0,0,0
备固,1,2017-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977.6,0,0,0,0,0,0,0,0,0
备固,1,2017-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6115.8,0,0,0,0,0,0,0,0,0
备固,1,2017-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6169.6,0,0,0,0,0,0,0,0,0
备固,1,2017-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605.5,0,0,0,0,0,0,0,0,0
备固,1,2017-04-26,0,0,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
备固,1,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004.2,0,0,0,0,0,0,0,0,0
备固,1,2017-04-28,0,0,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
备固,1,2017-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002.7,0,0,0,0,0,0,0,0,0
备固,1,2017-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430.8,0,0,0,0,0,0,0,0,0
备固,1,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893.6,0,0,0,0,0,0,0,0,0
备固,1,2017-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107.7,0,0,0,0,0,0,0,0,0
备固,1,2017-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899.3,0,0,0,0,0,0,0,0,0
备固,1,2017-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4582.9,0,0,0,0,0,0,0,0,0
备固,1,2017-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3782.1,0,0,0,0,0,0,0,0,0
备固,1,2017-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391.4,0,0,0,0,0,0,0,0,0
备固,1,2017-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028.8,0,0,0,0,0,0,0,0,0
备固,1,2017-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,0,0,0,0,0,0,0,0,0
备固,1,2017-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0
备固,1,2017-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,0
备固,1,2017-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930.6,0,0,0,0,0,0,0,0,0
备固,1,2017-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,0
备固,1,2017-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319.7,0,0,0,0,0,0,0,0,0
备固,1,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245.4,0,0,0,0,0,0,0,0,0
备固,1,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161,0,0,0,0,0,0,0,0,0
备固,1,2017-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104.2,0,0,0,0,0,0,0,0,0
备固,1,2017-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447.7,0,0,0,0,0,0,0,0,0
备固,1,2017-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,0,0,0,0,0,0,0,0,0
备固,1,2017-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5926.4,0,0,0,0,0,0,0,0,0
备固,1,2017-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347,0,0,0,0,0,0,0,0,0
备固,1,2017-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5099,0,0,0,0,0,0,0,0,0
备固,1,2017-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658.6,0,0,0,0,0,0,0,0,0
备固,1,2017-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945.5,0,0,0,0,0,0,0,0,0
备固,1,2017-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703.8,0,0,0,0,0,0,0,0,0
备固,1,2017-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904.9,0,0,0,0,0,0,0,0,0
备固,1,2017-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6019.6,0,0,0,0,0,0,0,0,0
备固,1,2017-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6039.6,0,0,0,0,0,0,0,0,0
备固,1,2017-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245.7,0,0,0,0,0,0,0,0,0
备固,1,2017-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453.3,0,0,0,0,0,0,0,0,0
备固,1,2017-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348.4,0,0,0,0,0,0,0,0,0
备固,1,2017-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641.3,0,0,0,0,0,0,0,0,0
备固,1,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4991,0,0,0,0,0,0,0,0,0
备固,1,2017-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6087,0,0,0,0,0,0,0,0,0
备固,1,2017-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828.1,0,0,0,0,0,0,0,0,0
备固,1,2017-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6187,0,0,0,0,0,0,0,0
备固,1,2017-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639.7,0,0,0,0,0,0,0,0,0
备固,1,2017-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932.3,0,0,0,0,0,0,0,0,0
备固,1,2017-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.5,0,0,0,0,0,0,0,0,0
备固,1,2017-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807.6,0,0,0,0,0,0,0,0,0
备固,1,2017-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575.7,0,0,0,0,0,0,0,0,0
备固,1,2017-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085.3,0,0,0,0,0,0,0,0,0
备固,1,2017-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978.6,0,0,0,0,0,0,0,0,0
备固,1,2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036.6,0,0,0,0,0,0,0,0,0
备固,1,2017-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,0,0,0,0,0,0,0,0,0
备固,1,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,0,0,0,0,0,0,0,0,0
备固,1,2017-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700.2,0,0,0,0,0,0,0,0,0
备固,1,2017-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5472.3,0,0,0,0,0,0,0,0,0
备固,1,2017-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506,0,0,0,0,0,0,0,0,0
备固,1,2017-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674,0,0,0,0,0,0,0,0,0
备固,1,2017-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.5,0,0,0,0,0,0,0,0,0
备固,1,2017-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3267.1,0,0,0,0,0,0,0,0,0
备固,1,2017-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031.9,0,0,0,0,0,0,0,0,0
备固,1,2017-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516.8,0,0,0,0,0,0,0,0,0
备固,1,2017-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177.4,0,0,0,0,0,0,0,0,0
备固,1,2017-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801.6,0,0,0,0,0,0,0,0,0
备固,1,2017-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959.8,0,0,0,0,0,0,0,0,0
备固,1,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,0,0,0
备固,1,2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,0,0,0,0,0,0,0,0
备固,1,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5023.7,0,0,0,0,0,0,0,0,0
备固,1,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986.9,0,0,0,0,0,0,0,0,0
备固,1,2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.8,0,0,0,0,0,0,0,0,0
备固,1,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.3,0,0,0,0,0,0,0,0,0
备固,1,2017-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976.3,0,0,0,0,0,0,0,0,0
备固,1,2017-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.6,0,0,0,0,0,0,0,0,0
备固,1,2017-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973.2,0,0,0,0,0,0,0,0,0
备固,1,2017-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060.6,0,0,0,0,0,0,0,0,0
备固,1,2017-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067.9,0,0,0,0,0,0,0,0,0
备固,1,2017-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423.8,0,0,0,0,0,0,0,0,0
备固,1,2017-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945.6,0,0,0,0,0,0,0,0,0
备固,1,2017-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796.5,0,0,0,0,0,0,0,0,0
备固,1,2017-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.4,0,0,0,0,0,0,0,0,0
备固,1,2017-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4589.1,0,0,0,0,0,0,0,0,0
备固,1,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5114.9,0,0,0,0,0,0,0,0,0
备固,1,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629.4,0,0,0,0,0,0,0,0,0
备固,1,2017-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023.3,0,0,0,0,0,0,0,0,0
备固,1,2017-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.7,0,0,0,0,0,0,0,0,0
备固,1,2017-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492.4,0,0,0,0,0,0,0,0,0
备固,1,2017-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276.3,0,0,0,0,0,0,0,0,0
备固,1,2017-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398.1,0,0,0,0,0,0,0,0,0
备固,1,2017-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4794,0,0,0,0,0,0,0,0,0
备固,1,2017-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,0,0,0,0,0,0,0,0,0
备固,1,2017-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,0,0,0
备固,1,2017-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028.5,0,0,0,0,0,0,0,0,0
备固,1,2017-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607.2,0,0,0,0,0,0,0,0,0
备固,1,2017-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,0
备固,1,2017-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.7,0,0,0,0,0,0,0,0,0
备固,1,2017-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703.2,0,0,0,0,0,0,0,0,0
备固,1,2017-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619.7,0,0,0,0,0,0,0,0,0
备固,1,2017-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185.6,0,0,0,0,0,0,0,0,0
备固,1,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0
备固,1,2017-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372.1,0,0,0,0,0,0,0,0,0
备固,1,2017-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.8,0,0,0,0,0,0,0,0,0
备固,1,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0,0,0,0,0,0,0
备固,1,2017-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669,0,0,0,0,0,0,0,0,0
备固,1,2017-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801.5,0,0,0,0,0,0,0,0,0
备固,1,2017-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665.9,0,0,0,0,0,0,0,0,0
备固,1,2017-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,0,0,0,0,0,0,0,0,0
备固,1,2017-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
备固,1,2017-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8817.7,0,0,0,0,0,0,0,0,0
备固,1,2017-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4446.2,0,0,0,0,0,0,0,0,0
备固,1,2017-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0
