怕剧堡疙,龋扁,斥岿老,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
巢力林家郴,1,2013-02-22,0,0,0,0,0,0,0,1.422,21.309,72.629,107.341,128.216,134.459,127.493,110.571,69.929,30.252,7.882,0,0,0,0,0,0
巢力林家郴,1,2013-02-23,0,0,0,0,0,0,0,1.808,38.761,86.225,119.321,138.678,146.632,142.631,125.709,98.566,57.081,13.113,0,0,0,0,0,0
巢力林家郴,1,2013-02-24,0,0,0,0,0,0,0,1.856,32.108,74.871,106.81,125.13,127.228,130.361,110.619,91.841,54.044,13.619,0.024,0,0,0,0,0
巢力林家郴,1,2013-02-25,0,0,0,0,0,0,0,0.651,10.92,31.216,43.341,43.293,40.931,24.636,13.764,9.401,2.338,0,0,0,0,0,0,0
巢力林家郴,1,2013-02-26,0,0,0,0,0,0,0,0,1.061,4.146,14.584,18.416,8.702,16.825,19.332,3.327,0.892,0,0,0,0,0,0,0
巢力林家郴,1,2013-02-27,0,0,0,0,0,0,0,2.772,35.676,76.848,108.498,125.829,131.591,128.529,118.212,93.36,59.974,15.427,0.337,0,0,0,0,0
巢力林家郴,1,2013-02-28,0,0,0,0,0,0,0,3.134,37.291,79.644,111.101,128.65,137.521,133.929,109.293,82.898,24.25,5.4,0,0,0,0,0,0
巢力林家郴,1,2013-03-01,0,0,0,0,0,0,0,0,0.795,20.779,29.649,35.218,70.749,30.782,28.999,35.483,33.699,10.51,0.193,0,0,0,0,0
巢力林家郴,1,2013-03-02,0,0,0,0,0,0,0,3.182,38.906,84.344,119.417,139.16,147.934,146.415,132.868,104.906,63.734,14.246,0.072,0,0,0,0,0
巢力林家郴,1,2013-03-03,0,0,0,0,0,0,0,4.484,41.943,87.213,120.285,140.413,149.38,147.355,132.483,105.943,67.326,17.091,0.096,0,0,0,0,0
巢力林家郴,1,2013-03-04,0,0,0,0,0,0,0,2.724,26.275,52.019,67.205,91.745,120.309,123.371,109.655,85.019,52.308,14.246,0.121,0,0,0,0,0
巢力林家郴,1,2013-03-05,0,0,0,0,0,0,0,4.676,46.354,91.865,111.439,132.193,127.469,135.978,126.504,102.857,66.145,18.175,0.193,0,0,0,0,0
巢力林家郴,1,2013-03-06,0,0,0,0,0,0,0,3.833,31.674,66.916,94.975,109.341,119.586,118.164,106.28,83.742,50.814,14.897,0.241,0,0,0,0,0
巢力林家郴,1,2013-03-07,0,0,0,0,0,0,0,0.024,3.905,16.825,36.327,54.695,17.693,26.54,26.01,55.297,35.266,10.124,0.048,0,0,0,0,0
巢力林家郴,1,2013-03-08,0,0,0,0,0,0,0,3.616,29.167,60.504,84.923,103.05,111.149,108.594,95.843,75.329,42.594,11.378,0.048,0,0,0,0,0
巢力林家郴,1,2013-03-09,0,0,0,0,0,0,0,0,23.382,59.998,90.901,112.499,122.141,117.875,103.942,78.728,42.715,10.293,0.096,0,0,0,0,0
巢力林家郴,1,2013-03-10,0,0,0,0,0,0,0,2.579,24.708,58.937,86.634,104.135,117.417,133.567,126.625,106.666,70.315,19.742,0.265,0,0,0,0,0
巢力林家郴,1,2013-03-11,0,0,0,0,0,0,0,6.34,37.701,79.379,113.295,130.458,135.231,129.879,109.896,81.693,48.572,15.403,0.362,0,0,0,0,0
巢力林家郴,1,2013-03-12,0,0,0,0,0,0,0,6.05,38.593,78.631,105.894,119.49,124.913,118.381,103.966,78.005,18.537,6.075,0.048,0,0,0,0,0
巢力林家郴,1,2013-03-13,0,0,0,0,0,0,0,0,10.076,22.201,36.688,21.695,71.255,72.943,66.892,65.398,33.41,7.665,0,0,0,0,0,0
巢力林家郴,1,2013-03-14,0,0,0,0,0,0,0,8.606,50.452,92.154,118.309,136.122,142.703,64.337,63.855,50.573,29.529,9.931,0.193,0,0,0,0,0
巢力林家郴,1,2013-03-15,0,0,0,0,0,0,0,8.967,48.066,85.742,111.897,130.168,138.678,136.363,121.587,93.191,58.528,19.959,0.771,0,0,0,0,0
巢力林家郴,1,2013-03-16,0,0,0,0,0,0,0,10.389,51.537,87.719,121.105,136.484,140.196,128.288,120.309,98.591,56.117,16.367,0.217,0,0,0,0,0
巢力林家郴,1,2013-03-17,0,0,0,0,0,0,0,0,2.097,8.485,20.031,21.116,25.889,6.701,10.992,6.798,1.736,0.048,0,0,0,0,0,0
巢力林家郴,1,2013-03-18,0,0,0,0,0,0,0,0.386,10.775,30.3,37.725,42.57,36.182,70.797,57.491,59.733,40.087,21.598,0.699,0,0,0,0,0
巢力林家郴,1,2013-03-19,0,0,0,0,0,0,0,4.773,33.241,65.446,95.336,114.572,119.49,115.681,79.21,37.339,15.5,6.195,0.024,0,0,0,0,0
巢力林家郴,1,2013-03-20,0,0,0,0,0,0,0,0,3.399,20.875,12.872,50.549,15.693,53.441,93.119,73.352,60.89,23.527,0.988,0,0,0,0,0
巢力林家郴,1,2013-03-21,0,0,0,0,0,0,0,13.427,59.902,101.194,126.071,146.319,151.646,144.824,132.916,107.726,70.869,24.081,0.868,0,0,0,0,0
巢力林家郴,1,2013-03-22,0,0,0,0,0,0,0.121,3.206,5.713,7.207,10.245,3.351,57.154,32.373,17.838,66.796,63.18,19.019,0.482,0,0,0,0,0
巢力林家郴,1,2013-03-23,0,0,0,0,0,0,0,10.655,37.05,55.731,66.289,114.693,140.775,134.748,124.672,83.669,45.463,16.295,1.302,0,0,0,0,0
巢力林家郴,1,2013-03-24,0,0,0,0,0,0,0,13.981,49.705,65.904,85.188,82.753,72.34,57.756,35.049,29.384,21.743,22.442,0.024,0,0,0,0,0
巢力林家郴,1,2013-03-25,0,0,0,0,0,0,0,16.247,63.421,105.605,135.809,152.972,159.408,155.238,140.461,112.523,70.628,26.805,1.47,0,0,0,0,0
巢力林家郴,1,2013-03-26,0,0,0,0,0,0,0,4.435,19.935,44.016,78.631,104.231,120.791,126.143,107.654,77.498,30.999,13.716,0.289,0,0,0,0,0
巢力林家郴,1,2013-03-27,0,0,0,0,0,0,0,4.942,14.029,49.729,107.582,127.035,33.868,12.969,1.519,0.024,0.892,4.315,0.434,0,0,0,0,0
巢力林家郴,1,2013-03-28,0,0,0,0,0,0,0.024,16.319,59.998,98.615,125.396,141.016,145.258,138.34,125.227,101.772,67.23,22.37,1.398,0,0,0,0,0
巢力林家郴,1,2013-03-29,0,0,0,0,0,0,0,5.375,26.106,67.784,119.755,143.306,155.527,135.978,91.672,78.487,57.009,22.201,0.868,0,0,0,0,0
巢力林家郴,1,2013-03-30,0,0,0,0,0,0,0.145,15.548,53.972,89.382,107.751,125.781,127.854,103.773,69.495,72.46,33.386,7.786,0,0,0,0,0,0
巢力林家郴,1,2013-03-31,0,0,0,0,0,0,0.121,14.656,56.165,99.314,128.939,111.101,149.477,142.607,131.109,103.942,66.723,25.624,1.904,0,0,0,0,0
巢力林家郴,1,2013-04-01,0,0,0,0,0,0,0.94,18.224,59.395,96.204,123.805,149.26,157.6,148.633,134.893,93.866,70.291,22.249,2.242,0,0,0,0,0
巢力林家郴,1,2013-04-02,0,0,0,0,0,0,0,0,12.077,100.929,132.097,147.838,118.068,85.694,55.78,55.78,28.733,12.945,0.313,0,0,0,0,0
巢力林家郴,1,2013-04-03,0,0,0,0,0,0,0.169,22.105,66.531,104.569,129.373,144.776,133.471,135.52,121.298,99.94,71.954,21.092,1.591,0,0,0,0,0
巢力林家郴,1,2013-04-04,0,0,0,0,0,0,0,4.966,19.453,33.169,58.889,104.496,104.4,98.687,82.175,59.781,43.245,18.971,3.664,0,0,0,0,0
巢力林家郴,1,2013-04-05,0,0,0,0,0,0,0.892,20.2,42.064,58.793,56.985,66.699,49.681,40.4,43.92,4.05,28.107,3.833,0.024,0,0,0,0,0
巢力林家郴,1,2013-04-06,0,0,0,0,0,0,0,0,1.133,15.259,52.646,24.105,30.686,67.953,76.751,15.693,2.218,0,0,0,0,0,0,0
巢力林家郴,1,2013-04-07,0,0,0,0,0,0,1.543,18.055,40.256,59.371,116.356,148.271,130.337,138.485,130.916,116.79,78.511,32.446,2.169,0,0,0,0,0
巢力林家郴,1,2013-04-08,0,0,0,0,0,0,0,10.1,66.675,104.569,128.336,146.174,149.163,145.427,131.663,107.751,63.566,24.081,1.953,0,0,0,0,0
巢力林家郴,1,2013-04-09,0,0,0,0,0,0,0.747,13.089,57.298,98.06,128.216,145.451,149.549,146.632,129.735,99.916,58.19,25.527,2.7,0,0,0,0,0
巢力林家郴,1,2013-04-10,0,0,0,0,0,0,1.157,23.961,62.625,88.201,121.635,111.27,131.952,139.762,107.317,97.843,66.844,27.576,2.507,0,0,0,0,0
巢力林家郴,1,2013-04-11,0,0,0,0,0,0,0.121,16.584,20.273,70.677,124.311,141.811,154.563,150.851,130.771,107.992,73.617,26.636,3.254,0,0,0,0,0
巢力林家郴,1,2013-04-12,0,0,0,0,0,0,1.205,17.428,52.212,81.09,113.608,138.412,146.271,142.342,131.518,112.21,78.222,32.47,2.169,0,0,0,0,0
巢力林家郴,1,2013-04-13,0,0,0,0,0,0,1.663,24.37,63.734,96.903,118.718,135.182,141.835,139.232,122.358,100.881,67.543,26.347,2.314,0,0,0,0,0
巢力林家郴,1,2013-04-14,0,0,0,0,0,0,1.856,18.682,51.923,55.297,99.748,122.575,126.119,116.525,112.716,58.455,42.04,29.384,3.278,0,0,0,0,0
巢力林家郴,1,2013-04-15,0,0,0,0,0,0,1.736,23.334,62.794,98.253,122.503,133.374,136.074,129.638,117.971,92.757,63.831,25.985,2.724,0,0,0,0,0
巢力林家郴,1,2013-04-16,0,0,0,0,0,0,0,1.446,4.797,16.199,27.167,31.939,50.428,111.776,112.403,54.671,11.329,2.169,0,0,0,0,0,0
巢力林家郴,1,2013-04-17,0,0,0,0,0,0,0.482,13.571,46.258,43.703,58.479,114.693,124.624,119.176,101.989,70.05,54.454,25.576,2.941,0,0,0,0,0
巢力林家郴,1,2013-04-18,0,0,0,0,0,0,0,2.483,22.225,57.636,100.326,119.273,129.759,121.924,107.534,79.813,45.029,21.189,3.278,0,0,0,0,0
巢力林家郴,1,2013-04-19,0,0,0,0,0,0,2.145,23.695,61.107,82.922,45.173,101.724,139.087,133.013,120.358,93.384,27.456,12.029,1.567,0,0,0,0,0
巢力林家郴,1,2013-04-20,0,0,0,0,0,0,0,0.193,3.736,5.954,12.824,7.617,9.16,19.863,37.869,73.979,35.266,24.178,1.253,0,0,0,0,0
巢力林家郴,1,2013-04-21,0,0,0,0,0,0,3.085,30.782,73.666,109.173,132.483,148.247,152.683,145.885,132.772,107.534,72.774,31.313,3.688,0,0,0,0,0
巢力林家郴,1,2013-04-22,0,0,0,0,0,0,2.893,30.3,71.4,104.183,127.878,145.138,148.296,142.486,127.155,96.686,57.491,24.828,2.941,0,0,0,0,0
巢力林家郴,1,2013-04-23,0,0,0,0,0,0,0,0,0.603,2.169,3.278,5.568,4.315,3.11,1.832,0,0,0,0,0,0,0,0,0
巢力林家郴,1,2013-04-24,0,0,0,0,0,0,0,5.544,18.682,30.807,63.228,125.757,137.81,118.429,91.624,52.574,32.156,20.706,9.136,0,0,0,0,0
巢力林家郴,1,2013-04-25,0,0,0,0,0,0,4.797,29.191,68.242,110.981,137.569,151.767,152.49,140.654,116.501,71.135,28.709,2.145,0.048,0,0,0,0,0
巢力林家郴,1,2013-04-26,0,0,0,0,0,0,3.833,33.892,77.86,112.813,135.93,151.453,155.19,148.85,134.435,109.197,74.051,32.494,4.267,0,0,0,0,0
巢力林家郴,1,2013-04-27,0,0,0,0,0,0,3.688,31.289,71.882,103.653,125.95,139.063,144.318,138.461,123.347,102.062,70.146,30.758,4.484,0,0,0,0,0
巢力林家郴,1,2013-04-28,0,0,0,0,0,0,2.603,18.947,34.254,69.158,82.729,97.482,154.442,148.271,133.567,109.414,74.726,32.084,7.424,0,0,0,0,0
巢力林家郴,1,2013-04-29,0,0,0,0,0,0,0,1.663,8.075,17.163,28.179,36.64,23.744,13.836,9.015,2.194,4.773,0.048,0,0,0,0,0,0
巢力林家郴,1,2013-04-30,0,0,0,0,0,0,0,0,2.001,12.655,21.791,15.789,36.303,51.778,67.639,88.78,63.879,34.543,5.014,0,0,0,0,0
巢力林家郴,1,2013-05-01,0,0,0,0,0,0,5.327,36.785,82.898,115.995,140.51,152.972,153.695,134.724,117.127,8.726,8.702,24.226,1.567,0,0,0,0,0
巢力林家郴,1,2013-05-02,0,0,0,0,0,0,5.351,35.7,78.246,110.788,133.881,148.971,154.346,149.501,136.87,113.271,78.897,33.892,4.749,0,0,0,0,0
巢力林家郴,1,2013-05-03,0,0,0,0,0,0,5.086,32.904,71.207,102.279,122.72,138.22,141.98,139.618,124.962,100.977,67.929,30.614,4.869,0,0,0,0,0
巢力林家郴,1,2013-05-04,0,0,0,0,0,0,5.52,33.627,72.557,106.425,131.591,147.886,153.285,149.429,137.231,111.656,75.546,34.398,5.882,0,0,0,0,0
巢力林家郴,1,2013-05-05,0,0,0,0,0,0,5.93,37.363,78.246,110.499,132.29,143.691,147.428,141.401,127.131,105.412,72.991,33.627,5.665,0,0,0,0,0
巢力林家郴,1,2013-05-06,0,0,0,0,0,0,5.689,39.195,82.054,109.607,132.892,146.825,146.825,139.304,112.21,105.533,58.648,23.84,3.736,0,0,0,0,0
巢力林家郴,1,2013-05-07,0,0,0,0,0,0,5.496,36.134,76.052,108.112,131.759,146.415,149.742,143.691,127.951,102.279,59.468,28.372,5.014,0,0,0,0,0
巢力林家郴,1,2013-05-08,0,0,0,0,0,0,9.377,35.29,52.766,89.696,112.403,145.933,153.719,147.789,127.011,96.18,48.427,19.911,3.447,0,0,0,0,0
巢力林家郴,1,2013-05-09,0,0,0,0,0,0,0.145,8.123,26.034,45.487,31.602,43.317,57.829,75.184,50.163,22.37,6.87,0.699,0,0,0,0,0,0
巢力林家郴,1,2013-05-10,0,0,0,0,0,0,0.121,0.337,11.522,31.023,90.563,130.144,98.277,74.413,57.371,43.703,18.32,14.777,4.701,0,0,0,0,0
巢力林家郴,1,2013-05-11,0,0,0,0,0,0,4.99,35.483,79.764,112.716,129.421,139.497,141.426,129.566,119.731,98.663,69.086,32.976,6.653,0,0,0,0,0
巢力林家郴,1,2013-05-12,0,0,0,0,0,0,6.436,33.145,69.327,93.89,116.091,132.338,138.388,134.604,122.816,100.591,71.207,33.241,6.364,0,0,0,0,0
巢力林家郴,1,2013-05-13,0,0,0,0,0,0,6.846,40.232,80.029,109.052,129.542,130.12,147.163,142.751,129.879,108.522,78.655,37.942,6.557,0,0,0,0,0
巢力林家郴,1,2013-05-14,0,0,0,0,0,0,6.725,37.604,79.282,107.654,132.386,143.306,147.548,138.485,115.826,99.265,59.154,21.839,6.605,0,0,0,0,0
巢力林家郴,1,2013-05-15,0,0,0,0,0,0,7.449,38.954,78.872,106.087,124.455,134.58,133.471,132.555,118.718,89.31,62.746,20.321,5.038,0,0,0,0,0
巢力林家郴,1,2013-05-16,0,0,0,0,0,0,3.833,16.078,58.479,97.626,123.154,148.32,157.624,155.214,130.53,111.487,80.078,38.617,7.159,0,0,0,0,0
巢力林家郴,1,2013-05-17,0,0,0,0,0,0,7.015,40.617,83.742,114.862,137.304,134.315,151.381,149.284,132.724,106.28,83.187,34.326,7.352,0,0,0,0,0
巢力林家郴,1,2013-05-18,0,0,0,0,0,0,8.437,29.095,50.549,49.054,93.673,118.116,106.256,117.489,78.728,11.378,3.953,1.687,0,0,0,0,0,0
巢力林家郴,1,2013-05-19,0,0,0,0,0,0,0,3.061,11.137,25.431,18.248,25.817,30.397,64.626,53.827,78.487,38.207,12.125,0.482,0,0,0,0,0
巢力林家郴,1,2013-05-20,0,0,0,0,0,0,6.653,21.213,58.889,89.214,116.477,133.182,136.267,129.011,89.575,20.489,4.869,0.82,0,0,0,0,0,0
巢力林家郴,1,2013-05-21,0,0,0,0,0,0,2.531,19.26,66.916,101.941,123.539,135.327,139.449,136.002,122.84,101.483,70.243,30.855,5.809,0,0,0,0,0
巢力林家郴,1,2013-05-22,0,0,0,0,0,0,7.641,33.964,70.942,98.446,116.79,128.529,137.786,125.564,114.91,93.745,61.348,32.132,7.569,0,0,0,0,0
巢力林家郴,1,2013-05-23,0,0,0,0,0,0,5.617,29.384,66.314,90.178,112.885,121.201,121.008,113.078,99.579,80.656,53.731,26.66,6.46,0,0,0,0,0
巢力林家郴,1,2013-05-24,0,0,0,0,0,0.145,5.737,10.365,61.878,97.819,115.416,124.6,124.07,119.779,107.823,89.792,64.289,31.481,7.497,0,0,0,0,0
巢力林家郴,1,2013-05-25,0,0,0,0,0,0,3.64,24.178,61.806,97.217,115.995,125.685,123.009,121.563,117.2,97.819,69.279,33,4.58,0,0,0,0,0
巢力林家郴,1,2013-05-26,0,0,0,0,0,0,4.99,22.273,47.56,81.837,120.647,117.248,94.999,64.433,63.18,52.622,25.069,12.029,0.458,0,0,0,0,0
巢力林家郴,1,2013-05-27,0,0,0,0,0,0,0,0.337,0.337,0.579,0.53,1.085,2.772,0.217,0.121,0.096,0,0,0,0,0,0,0,0
巢力林家郴,1,2013-05-28,0,0,0,0,0,0,0,3.351,11.643,20.562,26.468,46.137,31.409,36.905,54.478,17.476,4.942,5.231,0,0,0,0,0,0
巢力林家郴,1,2013-05-29,0,0,0,0,0,0,0.193,6.075,26.974,65.759,88.49,46.523,104.52,104.4,111.656,58.118,35.218,18.344,7.449,0.096,0,0,0,0
巢力林家郴,1,2013-05-30,0,0,0,0,0,0,2.121,11.86,11.161,15.861,22.707,23.406,26.612,49.247,58.311,56.768,54.984,31.723,8.099,0.048,0,0,0,0
巢力林家郴,1,2013-05-31,0,0,0,0,0,0,4.725,22.442,51.706,31.578,29.891,37.797,32.759,47.608,24.66,25.552,18.368,6.508,0.82,0,0,0,0,0
巢力林家郴,1,2013-06-01,0,0,0,0,0,0,0,0.82,10.92,22.418,23.695,49.223,33.217,29.674,28.179,22.49,0.313,0,0,0,0,0,0,0
巢力林家郴,1,2013-06-02,0,0,0,0,0,0,6.581,27.046,46.74,59.612,103.99,98.759,108.908,96.108,80.897,71.038,45.438,30.927,10.004,0.217,0,0,0,0
巢力林家郴,1,2013-06-03,0,0,0,0,0,0,6.918,17.597,55.876,105.894,122.262,114.018,67.495,134.29,123.901,103.725,73.256,35.869,9.064,0.048,0,0,0,0
巢力林家郴,1,2013-06-04,0,0,0,0,0,0,6.002,26.998,73.135,100.639,122.141,132.627,134.676,128.626,90.877,56.696,56.286,30.252,10.823,0.241,0,0,0,0
巢力林家郴,1,2013-06-05,0,0,0,0,0,0,4.966,17.476,35.82,60.842,78.535,88.587,131.759,110.595,77.33,88.587,72.123,39.412,7.641,0,0,0,0,0
巢力林家郴,1,2013-06-06,0,0,0,0,0,0,8.316,38.496,75.522,82.609,75.956,83.959,60.287,75.883,88.394,89.985,66.338,36.423,9.377,0.048,0,0,0,0
