怕剧堡疙,龋扁,斥岿老,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
伙么家郴,1,2018-02-17,0,0,0,0,0,0,0,15.84,214.56,578.16,768.24,851.76,892.08,843.84,729.36,549.36,273.6,45.36,0,0,0,0,0,0
伙么家郴,1,2018-02-18,0,0,0,0,0,0,0,21.6,106.56,249.12,527.76,540.72,576,483.12,325.44,393.84,255.6,45.36,0,0,0,0,0,0
伙么家郴,1,2018-02-19,0,0,0,0,0,0,0,22.32,151.2,429.12,653.04,789.84,778.32,475.2,281.52,257.04,128.88,21.6,0,0,0,0,0,0
伙么家郴,1,2018-02-20,0,0,0,0,0,0,0,16.56,125.28,351.36,552.96,487.44,714.96,642.24,579.6,342,154.08,29.52,0,0,0,0,0,0
伙么家郴,1,2018-02-21,0,0,0,0,0,0,0,23.76,191.52,417.6,529.2,630,746.64,594.72,457.92,296.64,172.08,54.72,0,0,0,0,0,0
伙么家郴,1,2018-02-22,0,0,0,0,0,0,0,25.92,219.6,527.76,709.92,805.68,731.52,699.12,572.4,273.6,231.12,38.16,0,0,0,0,0,0
伙么家郴,1,2018-02-23,0,0,0,0,0,0,0,30.96,214.56,462.24,609.84,539.28,720,660.24,491.76,367.2,102.96,8.64,0,0,0,0,0,0
伙么家郴,1,2018-02-24,0,0,0,0,0,0,0,17.28,157.68,300.96,357.84,412.56,250.56,70.56,70.56,0,0,0,0,0,0,0,0,0
伙么家郴,1,2018-02-25,0,0,0,0,0,0,0,1.44,49.68,177.84,447.12,613.44,681.84,617.76,576,230.4,219.6,59.76,0,0,0,0,0,0
伙么家郴,1,2018-02-26,0,0,0,0,0,0,0,34.56,252,566.64,725.04,828,851.04,822.96,722.16,540,280.08,64.08,0,0,0,0,0,0
伙么家郴,1,2018-02-27,0,0,0,0,0,0,0,34.56,247.68,522,679.68,707.76,748.8,686.16,466.56,351.36,162.72,32.4,0,0,0,0,0,0
伙么家郴,1,2018-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64,0,0,0,0,0,0,0,0,0,0
伙么家郴,1,2018-03-01,0,0,0,0,0,0,0,0,30.24,310.32,698.4,776.16,704.16,849.6,739.44,564.48,318.24,79.92,0,0,0,0,0,0
伙么家郴,1,2018-03-02,0,0,0,0,0,0,0,45.36,306,618.48,781.92,671.76,474.48,423.36,273.6,275.04,136.8,25.2,0,0,0,0,0,0
伙么家郴,1,2018-03-03,0,0,0,0,0,0,0,15.12,123.84,285.12,370.08,415.44,427.68,403.2,349.2,205.92,138.96,25.92,0.72,0,0,0,0,0
伙么家郴,1,2018-03-04,0,0,0,0,0,0,0,0.72,51.84,122.4,315.36,413.28,409.68,372.96,301.68,154.08,82.8,18.72,0,0,0,0,0,0
伙么家郴,1,2018-03-05,0,0,0,0,0,0,0,0,0,7.2,13.68,41.76,62.64,92.16,59.76,28.08,23.04,6.48,0,0,0,0,0,0
伙么家郴,1,2018-03-06,0,0,0,0,0,0,0,58.32,322.56,619.2,784.8,906.48,759.6,442.08,89.28,55.44,28.8,12.24,0,0,0,0,0,0
伙么家郴,1,2018-03-07,0,0,0,0,0,0,0,0,3.6,33.84,54.72,43.2,45.36,31.68,30.96,23.76,13.68,0,0,0,0,0,0,0
伙么家郴,1,2018-03-08,0,0,0,0,0,0,0,0,3.6,68.4,78.48,112.32,141.12,141.12,296.64,203.04,64.08,39.6,0.72,0,0,0,0,0
伙么家郴,1,2018-03-09,0,0,0,0,0,0,0,0,2.16,17.28,38.16,120.96,228.96,237.6,213.84,96.48,15.84,0,0,0,0,0,0,0
伙么家郴,1,2018-03-10,0,0,0,0,0,0,0,72,323.28,590.4,759.6,857.52,876.96,824.4,704.88,535.68,300.96,83.52,2.88,0,0,0,0,0
伙么家郴,1,2018-03-11,0,0,0,0,0,0,0,71.28,345.6,614.88,767.52,852.48,864,830.16,644.4,506.16,295.2,68.4,2.88,0,0,0,0,0
伙么家郴,1,2018-03-12,0,0,0,0,0,0,0,76.32,264.96,564.48,736.56,847.44,848.88,804.96,673.2,492.48,282.24,87.12,3.6,0,0,0,0,0
伙么家郴,1,2018-03-13,0,0,0,0,0,0,0,73.44,353.52,615.6,771.12,858.96,856.08,810.72,699.84,539.28,308.88,89.28,2.88,0,0,0,0,0
伙么家郴,1,2018-03-14,0,0,0,0,0,0,0,63.36,306.72,551.52,708.48,790.56,829.44,787.68,676.8,298.08,313.92,88.56,3.6,0,0,0,0,0
伙么家郴,1,2018-03-15,0,0,0,0,0,0,0,0,0,6.48,257.04,51.12,78.48,195.84,189.36,51.84,102.24,40.32,0.72,0,0,0,0,0
伙么家郴,1,2018-03-16,0,0,0,0,0,0,0,13.68,84.96,303.12,205.92,275.76,611.28,561.6,468,164.88,71.28,16.56,0,0,0,0,0,0
伙么家郴,1,2018-03-17,0,0,0,0,0,0,3.6,96.48,378,626.4,796.32,915.84,916.56,692.64,712.08,526.32,305.28,80.64,2.16,0,0,0,0,0
伙么家郴,1,2018-03-18,0,0,0,0,0,0,0,6.48,85.68,144,210.96,306.72,292.32,258.48,216,113.76,70.56,28.8,0.72,0,0,0,0,0
伙么家郴,1,2018-03-19,0,0,0,0,0,0,0,0,2.16,23.76,38.88,38.88,25.2,24.48,54.72,26.64,28.8,1.44,0,0,0,0,0,0
伙么家郴,1,2018-03-20,0,0,0,0,0,0,0,64.8,145.44,292.32,309.6,259.2,592.56,303.12,146.16,95.76,52.56,12.24,0,0,0,0,0,0
伙么家郴,1,2018-03-21,0,0,0,0,0,0,0,0,7.2,54,84.24,93.6,154.08,95.04,81.36,43.2,35.28,12.24,0,0,0,0,0,0
伙么家郴,1,2018-03-22,0,0,0,0,0,0,0,98.64,429.84,663.84,841.68,921.6,949.68,891.36,786.24,613.44,378,113.76,7.92,0,0,0,0,0
伙么家郴,1,2018-03-23,0,0,0,0,0,0,7.2,113.76,381.6,617.04,777.6,862.56,867.6,817.92,712.08,541.44,321.84,101.52,7.92,0,0,0,0,0
伙么家郴,1,2018-03-24,0,0,0,0,0,0,0,100.8,342,584.64,663.12,788.4,817.92,735.12,648,466.56,292.32,97.92,7.92,0,0,0,0,0
伙么家郴,1,2018-03-25,0,0,0,0,0,0,2.16,116.64,401.76,622.8,769.68,850.32,858.24,822.24,739.44,573.12,348.48,110.16,7.2,0,0,0,0,0
伙么家郴,1,2018-03-26,0,0,0,0,0,0,0,118.08,383.76,591.12,747.36,812.16,812.16,781.2,684.72,528.48,313.92,103.68,9.36,0,0,0,0,0
伙么家郴,1,2018-03-27,0,0,0,0,0,0,0,120.96,388.08,598.32,738.72,820.08,828,785.52,699.84,526.32,300.24,95.76,8.64,0,0,0,0,0
伙么家郴,1,2018-03-28,0,0,0,0,0,0,0,126,383.04,595.44,725.76,797.04,790.56,707.04,522.72,363.6,116.64,48.96,4.32,0,0,0,0,0
伙么家郴,1,2018-03-29,0,0,0,0,0,0,0,48.24,192.24,322.56,594,663.12,740.88,721.44,605.52,458.64,278.64,100.08,9.36,0,0,0,0,0
伙么家郴,1,2018-03-30,0,0,0,0,0,0,10.8,131.76,373.68,595.44,758.16,846,867.6,846.72,736.56,557.28,331.92,112.32,11.52,0,0,0,0,0
伙么家郴,1,2018-03-31,0,0,0,0,0,0,6.48,120.96,326.16,529.92,671.76,766.08,794.88,750.24,660.96,480.24,273.6,98.64,10.8,0,0,0,0,0
伙么家郴,1,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,87.12,180,267.84,462.96,507.6,228.96,94.32,12.24,0,0,0,0,0
伙么家郴,1,2018-04-02,0,0,0,0,0,0,0,113.04,370.8,570.96,699.84,778.32,786.24,744.48,650.16,478.8,263.52,114.48,12.96,0,0,0,0,0
伙么家郴,1,2018-04-03,0,0,0,0,0,0,0,122.4,368.64,570.96,707.76,774,774,745.2,642.96,516.96,291.6,102.24,10.8,0,0,0,0,0
伙么家郴,1,2018-04-04,0,0,0,0,0,0,0,0,27.36,38.88,65.52,72.72,120.24,63.36,57.6,36,18.72,2.88,0,0,0,0,0,0
伙么家郴,1,2018-04-05,0,0,0,0,0,0,0,0,26.64,64.08,44.64,89.28,95.04,66.24,72,74.16,37.44,9.36,0,0,0,0,0,0
伙么家郴,1,2018-04-06,0,0,0,0,0,0,0,0,55.44,169.92,293.76,667.44,794.16,738.72,694.8,537.12,329.76,123.84,15.84,0,0,0,0,0
伙么家郴,1,2018-04-07,0,0,0,0,0,0,17.28,113.76,360,594.72,746.64,792.72,689.76,578.88,630,462.96,352.8,138.24,12.24,0,0,0,0,0
伙么家郴,1,2018-04-08,0,0,0,0,0,0,20.16,185.76,495.36,704.88,832.32,682.56,712.8,371.52,352.08,462.24,238.32,75.6,11.52,0,0,0,0,0
伙么家郴,1,2018-04-09,0,0,0,0,0,0,25.2,174.24,460.08,678.24,808.56,875.52,898.56,830.16,689.76,557.28,289.44,106.56,22.32,0,0,0,0,0
伙么家郴,1,2018-04-10,0,0,0,0,0,0,27.36,176.4,364.32,484.56,570.24,876.96,870.48,776.88,586.8,322.56,281.52,158.4,24.48,0,0,0,0,0
伙么家郴,1,2018-04-11,0,0,0,0,0,0,0,174.24,442.8,671.76,820.8,872.64,890.64,845.28,736.56,591.84,371.52,123.84,14.4,0,0,0,0,0
伙么家郴,1,2018-04-12,0,0,0,0,0,0,18.72,183.6,455.04,660.24,801.36,874.08,907.2,857.52,756.72,586.8,378,136.8,18,0,0,0,0,0
伙么家郴,1,2018-04-13,0,0,0,0,0,0,36,166.32,425.52,413.28,535.68,621.36,750.96,746.64,403.92,286.56,159.84,56.88,11.52,0,0,0,0,0
伙么家郴,1,2018-04-14,0,0,0,0,0,0,0,0,0,23.76,46.8,51.12,87.12,83.52,164.16,92.16,68.4,26.64,0.72,0,0,0,0,0
伙么家郴,1,2018-04-15,0,0,0,0,0,0,23.04,172.08,443.52,659.52,810.72,856.8,858.24,794.88,667.44,475.2,315.36,123.84,18,0,0,0,0,0
伙么家郴,1,2018-04-16,0,0,0,0,0,0,23.76,198,499.68,684,843.84,905.04,887.76,855.36,727.92,563.76,372.96,133.92,23.76,0,0,0,0,0
伙么家郴,1,2018-04-17,0,0,0,0,0,0,39.6,170.64,361.44,506.16,627.12,802.08,609.84,595.44,614.88,542.88,345.6,136.08,21.6,0,0,0,0,0
伙么家郴,1,2018-04-18,0,0,0,0,0,0,23.76,213.12,475.92,675.36,801.36,852.48,857.52,833.76,615.6,548.64,354.96,130.32,20.88,0,0,0,0,0
伙么家郴,1,2018-04-19,0,0,0,0,0,0,25.92,249.12,123.84,108,370.8,396,391.68,378.72,334.08,262.8,172.08,64.8,6.48,0,0,0,0,0
伙么家郴,1,2018-04-20,0,0,0,0,0,0,14.4,108,218.88,306,365.76,696.24,818.64,774.72,673.2,442.8,285.84,127.44,22.32,0,0,0,0,0
伙么家郴,1,2018-04-21,0,0,0,0,0,0,12.24,210.24,450,635.04,751.68,797.76,826.56,795.6,690.48,497.52,340.56,143.28,28.8,0,0,0,0,0
伙么家郴,1,2018-04-22,0,0,0,0,0,0,8.64,214.56,471.6,621.36,464.4,662.4,479.52,312.48,185.04,120.24,62.64,25.92,0,0,0,0,0,0
伙么家郴,1,2018-04-23,0,0,0,0,0,0,0,0,0,19.44,53.28,43.2,48.24,70.56,49.68,28.08,22.32,1.44,0,0,0,0,0,0
伙么家郴,1,2018-04-24,0,0,0,0,0,0,0,0,2.88,66.96,72.72,133.2,133.92,205.2,191.52,110.16,128.88,74.88,18,0,0,0,0,0
伙么家郴,1,2018-04-25,0,0,0,0,0,0,36.72,251.28,519.12,694.8,527.76,835.2,843.84,821.52,714.24,563.04,366.48,141.12,23.76,0,0,0,0,0
伙么家郴,1,2018-04-26,0,0,0,0,0,0,48.96,221.04,457.92,648.72,756.72,783.36,761.04,631.44,386.64,284.4,243.36,82.8,10.08,0,0,0,0,0
伙么家郴,1,2018-04-27,0,0,0,0,0,0,26.64,226.08,429.84,640.08,743.04,648.72,841.68,806.4,708.48,558,355.68,144,25.2,0,0,0,0,0
伙么家郴,1,2018-04-28,0,0,0,0,0,0,42.48,229.68,465.12,630.72,749.52,783.36,776.16,731.52,658.08,531.36,349.92,139.68,24.48,0,0,0,0,0
伙么家郴,1,2018-04-29,0,0,0,0,0,0,23.76,244.8,478.8,637.2,714.96,738,737.28,690.48,515.52,367.92,354.24,159.84,21.6,0,0,0,0,0
伙么家郴,1,2018-04-30,0,0,0,0,0,0,0,64.8,392.4,566.64,669.6,713.52,681.12,663.84,558.72,475.92,298.08,120.24,28.08,0,0,0,0,0
伙么家郴,1,2018-05-01,0,0,0,0,0,0,36.72,205.92,406.08,577.44,682.56,707.76,705.6,591.84,594,351.36,227.52,90,33.84,0,0,0,0,0
伙么家郴,1,2018-05-02,0,0,0,0,0,0,0,0,0,12.24,52.56,158.4,203.04,318.96,328.32,219.6,120.96,41.04,10.8,0,0,0,0,0
伙么家郴,1,2018-05-03,0,0,0,0,0,0,72,205.2,493.92,670.32,691.92,758.16,822.24,428.4,363.6,457.92,76.32,64.8,0,0,0,0,0,0
伙么家郴,1,2018-05-04,0,0,0,0,0,0,33.84,264.96,516.24,712.8,834.48,878.4,872.64,826.56,704.16,583.92,385.2,153.36,25.92,0,0,0,0,0
伙么家郴,1,2018-05-05,0,0,0,0,0,0,39.6,252.72,473.76,637.92,701.28,732.24,689.76,627.12,428.4,380.16,267.84,75.6,18.72,0,0,0,0,0
伙么家郴,1,2018-05-06,0,0,0,0,0,0,0,0,48.24,65.52,85.68,54.72,75.6,131.76,247.68,192.96,168.48,112.32,7.92,0,0,0,0,0
伙么家郴,1,2018-05-07,0,0,0,0,0,0,0,0,23.76,116.64,82.08,77.04,115.2,91.44,150.48,199.44,235.44,135.36,23.76,0,0,0,0,0
伙么家郴,1,2018-05-08,0,0,0,0,0,0,0,0,0,0,15.12,59.76,69.84,92.88,69.12,66.24,54.72,4.32,0,0,0,0,0,0
伙么家郴,1,2018-05-09,0,0,0,0,0,0,0,0,0,87.12,177.12,173.52,136.08,118.8,271.44,178.56,80.64,32.4,4.32,0,0,0,0,0
伙么家郴,1,2018-05-10,0,0,0,0,0,0,63.36,266.4,498.24,659.52,720.72,730.08,547.2,725.76,696.96,550.8,344.16,146.16,49.68,0,0,0,0,0
伙么家郴,1,2018-05-11,0,0,0,0,0,0,30.24,252,458.64,598.32,653.04,691.2,690.48,654.48,486.72,346.32,165.6,60.48,13.68,0,0,0,0,0
伙么家郴,1,2018-05-12,0,0,0,0,0,0,0,0,0,0,0,29.52,102.24,149.04,161.28,93.6,74.88,49.68,67.68,0,0,0,0,0
伙么家郴,1,2018-05-13,0,0,0,0,0,0,0,15.12,187.2,406.8,562.32,712.8,777.6,756,326.88,202.32,165.6,141.12,39.6,1.44,0,0,0,0
伙么家郴,1,2018-05-14,0,0,0,0,0,0,40.32,266.4,493.2,656.64,760.32,759.6,712.08,727.2,666.72,505.44,324,144,47.52,0.72,0,0,0,0
伙么家郴,1,2018-05-15,0,0,0,0,0,0,0,165.6,385.92,551.52,670.32,651.6,625.68,543.6,464.4,406.8,231.84,111.6,42.48,0,0,0,0,0
伙么家郴,1,2018-05-16,0,0,0,0,0,0,0,0,0,43.92,177.12,128.16,73.44,127.44,144.72,53.28,14.4,0,0,0,0,0,0,0
伙么家郴,1,2018-05-17,0,0,0,0,0,0,0,0,125.28,549.36,354.96,474.48,344.88,690.48,578.88,457.92,167.76,95.04,18,0,0,0,0,0
伙么家郴,1,2018-05-18,0,0,0,0,0,0,0,36.72,172.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
伙么家郴,1,2018-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
伙么家郴,1,2018-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
伙么家郴,1,2018-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.44,468,297.36,141.12,50.4,2.16,0,0,0,0
伙么家郴,1,2018-05-22,0,0,0,0,0,0,59.76,290.16,511.92,652.32,659.52,714.24,738.72,622.08,424.08,277.92,190.8,64.8,5.76,0,0,0,0,0
伙么家郴,1,2018-05-23,0,0,0,0,0,0,4.32,218.88,498.24,683.28,803.52,848.16,866.88,815.76,741.6,597.6,400.32,173.52,32.4,2.16,0,0,0,0
伙么家郴,1,2018-05-24,0,0,0,0,0,0,66.96,280.08,473.04,605.52,679.68,724.32,741.6,720,659.52,537.12,341.28,154.08,42.48,2.16,0,0,0,0
伙么家郴,1,2018-05-25,0,0,0,0,0,0,30.96,286.56,491.76,640.8,719.28,722.88,729.36,702,614.16,444.96,267.12,140.4,51.84,2.88,0,0,0,0
伙么家郴,1,2018-05-26,0,0,0,0,0,0,46.8,270,471.6,636.48,746.64,801.36,817.2,781.2,704.88,547.2,358.56,162.72,43.2,2.88,0,0,0,0
伙么家郴,1,2018-05-27,0,0,0,0,0,0,0,28.08,69.12,408.24,687.6,565.92,278.64,315.36,212.4,171.36,102.96,54,27.36,0,0,0,0,0
伙么家郴,1,2018-05-28,0,0,0,0,0,0,72.72,281.52,484.56,612.72,769.68,776.16,743.04,738.72,595.44,558,365.76,158.4,57.6,2.88,0,0,0,0
伙么家郴,1,2018-05-29,0,0,0,0,0,0,0,25.92,193.68,423.36,308.88,298.08,311.04,306.72,197.28,238.32,95.04,48.96,15.84,0.72,0,0,0,0
伙么家郴,1,2018-05-30,0,0,0,0,0,0,0,66.24,203.76,271.44,517.68,211.68,496.08,652.32,653.76,529.92,372.96,177.84,41.04,2.16,0,0,0,0
伙么家郴,1,2018-05-31,0,0,0,0,0,0,58.32,275.04,490.32,669.6,780.48,830.88,833.04,780.48,693.36,573.12,385.2,171.36,37.44,2.16,0,0,0,0
伙么家郴,1,2018-06-01,0,0,0,0,0,0,41.76,273.6,462.96,591.84,684.72,732.96,688.32,670.32,637.92,536.4,374.4,167.76,35.28,2.16,0,0,0,0
伙么家郴,1,2018-06-02,0,0,0,0,0,0,0,131.04,228.24,298.08,336.96,349.2,344.88,333.36,454.32,505.44,348.48,165.6,40.32,2.16,0,0,0,0
伙么家郴,1,2018-06-03,0,0,0,0,0,0,29.52,281.52,464.4,527.04,663.84,710.64,654.48,543.6,586.8,448.56,339.12,179.28,38.88,2.16,0,0,0,0
伙么家郴,1,2018-06-04,0,0,0,0,0,0,28.08,175.68,378,591.12,610.56,684,637.2,637.2,519.84,336.96,252,124.56,33.84,0.72,0,0,0,0
伙么家郴,1,2018-06-05,0,0,0,0,0,0,0,0,149.04,495.36,603.36,577.44,674.64,511.2,514.8,404.64,205.2,199.44,79.92,12.24,0,0,0,0
伙么家郴,1,2018-06-06,0,0,0,0,0,0,0,51.12,382.32,603.36,694.8,732.96,727.92,711.36,649.44,542.88,373.68,171.36,44.64,2.88,0,0,0,0
伙么家郴,1,2018-06-07,0,0,0,0,0,0,0,105.84,201.6,275.76,313.92,425.52,678.96,659.52,588.24,507.6,333.36,161.28,45.36,2.16,0,0,0,0
伙么家郴,1,2018-06-08,0,0,0,0,0,0,38.16,256.32,450.72,590.4,694.08,720.72,730.8,684.72,576,491.04,318.96,167.76,51.84,3.6,0,0,0,0
伙么家郴,1,2018-06-09,0,0,0,0,0,0,0,28.8,67.68,170.64,126.72,203.04,390.24,360.72,464.4,238.32,131.04,57.6,12.24,0,0,0,0,0
伙么家郴,1,2018-06-10,0,0,0,0,0,0,0,16.56,70.56,182.88,347.04,361.44,456.48,416.88,310.32,248.4,165.6,57.6,1.44,0,0,0,0,0
伙么家郴,1,2018-06-11,0,0,0,0,0,0,0,0,0,7.92,72,328.32,280.8,310.32,378,362.88,168.48,113.04,10.8,0,0,0,0,0
伙么家郴,1,2018-06-12,0,0,0,0,0,0,10.8,285.84,487.44,581.04,774,835.92,789.84,850.32,529.92,470.88,386.64,185.04,62.64,4.32,0,0,0,0
伙么家郴,1,2018-06-13,0,0,0,0,0,0,0,77.04,136.8,239.04,406.08,491.76,491.76,335.52,203.04,159.84,46.8,20.88,3.6,0,0,0,0,0
伙么家郴,1,2018-06-14,0,0,0,0,0,0,0,0.72,49.68,183.6,164.88,141.12,246.24,249.12,99.36,92.88,60.48,33.12,24.48,1.44,0,0,0,0
伙么家郴,1,2018-06-15,0,0,0,0,0,0,7.2,49.68,189.36,321.12,471.6,629.28,813.6,588.96,278.64,208.08,127.44,50.4,19.44,0,0,0,0,0
